id,program_id,sement_id,word,timecode_in,timecode_out,during_commercial,voice_onscreen
499,1,2,just gonna,00;04;02;08,00;04;02;29,0,1
500,1,2,tumble,00;04;02;30,00;04;02;57,0,1
501,1,2,off,00;04;02;58,00;04;03;23,0,1
502,1,2,temperatures,00;04;03;24,00;04;03;49,0,1
503,1,2,really,00;04;03;50,00;04;04;07,0,1
504,1,2,rebound,00;04;04;38,00;04;05;19,0,1
505,1,2,going to rebound,00;04;04;17,00;04;05;19,0,1
506,1,2,that much,00;04;05;16,00;04;05;59,0,1
507,1,2,much,00;04;05;35,00;04;05;57,0,1
508,1,2,by the,00;04;06;01,00;04;06;27,0,1
509,1,2,we get,00;04;06;41,00;04;06;59,0,1
510,1,2,in,00;04;06;56,00;04;07;07,0,1
511,1,2,wednesday,00;04;07;08,00;04;07;50,0,1
512,1,2,there,00;04;08;14,00;04;08;32,0,1
513,1,2,their,00;04;08;14,00;04;08;32,0,1
514,1,2,there you,00;04;08;14,00;04;08;44,0,1
515,1,2,there you are,00;04;08;14,00;04;08;57,0,1
516,1,2,you looking at,00;04;08;55,00;04;09;24,0,1
517,1,2,low,00;04;10;22,00;04;10;39,0,1
518,1,2,thirty,00;04;10;40,00;04;10;59,0,1
519,1,2,around,00;04;11;18,00;04;11;47,0,1
520,1,2,around the,00;04;11;18,00;04;11;52,0,1
521,1,2,chicago,00;04;11;53,00;04;12;25,0,1
522,1,2,area,00;04;12;26,00;04;12;54,0,1
523,1,2,so,00;04;12;53,00;04;13;15,0,1
524,1,2,goes,00;04;13;14,00;04;13;45,0,1
525,1,2,goes your,00;04;13;14,00;04;13;55,0,1
526,1,2,thursday,00;04;13;56,00;04;14;39,0,1
527,1,2,friday,00;04;14;52,00;04;15;26,0,1
528,1,2,saturday,00;04;15;35,00;04;16;05,0,1
529,1,2,and,00;04;15;59,00;04;16;16,0,1
530,1,2,sunday,00;04;16;19,00;04;16;44,0,1
531,1,2,aswell,00;04;16;43,00;04;17;13,0,1
532,1,2,as well,00;04;16;44,00;04;17;14,0,1
533,1,2,here,00;04;17;14,00;04;17;31,0,1
534,1,2,scattered,00;04;17;53,00;04;18;13,0,1
535,1,2,showers,00;04;18;14,00;04;18;35,0,1
536,1,2,shower,00;04;18;14,00;04;18;31,0,1
537,1,2,making,00;04;18;36,00;04;18;54,0,1
538,1,2,making their,00;04;18;36,00;04;19;00,0,1
539,1,2,into the area,00;04;19;05,00;04;19;39,0,1
540,1,2,the area,00;04;19;12,00;04;19;39,0,1
541,1,2,the snow,00;04;19;40,00;04;20;19,0,1
542,1,2,staying,00;04;20;20,00;04;20;41,0,1
543,1,2,but you will,00;04;21;02,00;04;21;24,0,1
544,1,2,notice,00;04;21;20,00;04;21;42,0,1
545,1,2,notices,00;04;21;20,00;04;21;50,0,1
546,1,2,very,00;04;21;52,00;04;22;18,0,1
547,1,2,vary,00;04;21;53,00;04;22;19,0,1
548,1,2,elongated,00;04;22;19,00;04;23;07,0,1
549,1,2,band,00;04;23;06,00;04;23;33,0,1
550,1,2,of,00;04;23;34,00;04;23;47,0,1
551,1,2,snow,00;04;23;42,00;04;24;08,0,1
552,1,2,and we are,00;04;24;12,00;04;24;43,0,1
553,1,2,and were gonna,00;04;24;12,00;04;24;54,0,1
554,1,2,were gonna have,00;04;24;33,00;04;25;06,0,1
555,1,2,several,00;04;25;00,00;04;25;27,0,1
556,1,2,system,00;04;25;48,00;04;26;15,0,1
557,1,2,kind of,00;04;26;07,00;04;26;29,0,1
558,1,2,tagging along,00;04;26;29,00;04;27;25,0,1
559,1,2,tagging,00;04;26;29,00;04;26;55,0,1
560,1,2,along,00;04;26;53,00;04;27;22,0,1
561,1,2,and,00;04;27;23,00;04;27;46,0,1
562,1,2,moving,00;04;27;46,00;04;28;12,0,1
563,1,2,just,00;04;28;22,00;04;28;48,0,1
564,1,2,of us,00;04;29;41,00;04;30;15,0,1
565,1,2,were gonna,00;04;30;16,00;04;30;36,0,1
566,1,2,actually,00;04;30;35,00;04;30;58,0,1
567,1,2,stay,00;04;30;51,00;04;31;15,0,1
568,1,2,in the,00;04;31;12,00;04;31;32,0,1
569,1,2,sector,00;04;31;45,00;04;32;15,0,1
570,1,2,for the,00;04;32;12,00;04;32;40,0,1
571,1,2,first,00;04;32;40,00;04;33;00,0,1
572,1,2,first one,00;04;32;40,00;04;33;21,0,1
573,1,2,by the time,00;04;33;18,00;04;34;09,0,1
574,1,2,by the,00;04;33;18,00;04;33;53,0,1
575,1,2,truly,00;04;34;26,00;04;34;50,0,1
576,1,2,cold,00;04;34;46,00;04;35;04,0,1
577,1,2,most of this,00;04;35;19,00;04;36;12,0,1
578,1,2,this,00;04;35;52,00;04;36;16,0,1
579,1,2,this will,00;04;35;52,00;04;36;25,0,1
580,1,2,this will be,00;04;35;52,00;04;36;34,0,1
581,1,2,be gone,00;04;36;24,00;04;36;55,0,1
582,1,2,begone,00;04;36;24,00;04;36;55,0,1
583,1,2,gone,00;04;36;32,00;04;36;55,0,1
584,1,2,anybody,00;04;36;58,00;04;37;42,0,1
585,1,2,that you,00;04;37;39,00;04;37;58,0,1
586,1,2,you know,00;04;37;49,00;04;38;09,0,1
587,1,2,know,00;04;37;54,00;04;38;10,0,1
588,1,2,skedaddle,00;04;39;35,00;04;40;10,0,1
589,1,2,home,00;04;40;04,00;04;40;23,0,1
590,1,2,because,00;04;40;20,00;04;40;40,0,1
591,1,2,look whats happening,00;04;40;37,00;04;41;29,0,1
592,1,2,look whats,00;04;40;34,00;04;41;01,0,1
593,1,2,whats,00;04;40;46,00;04;41;04,0,1
594,1,2,what is,00;04;40;47,00;04;41;05,0,1
595,1,2,whats happening,00;04;40;46,00;04;41;29,0,1
596,1,2,early,00;04;42;22,00;04;42;42,0,1
597,1,2,gonna start,00;04;43;42,00;04;44;16,0,1
598,1,2,start,00;04;43;55,00;04;44;16,0,1
599,1,2,area,00;04;44;42,00;04;45;04,0,1
